source,target,weight
A5071543919,A5076358810,3
A5071543919,A5034087931,1
A5071543919,A5042985909,1
A5071543919,A5042098541,3
A5071543919,A5078351000,1
A5071543919,A5024392587,1
A5071543919,A5041272794,1
A5071543919,A5039561939,1
A5071543919,A5069753167,1
A5071543919,A5078074629,2
A5071543919,A5076877524,1
A5071543919,A5080843178,1
A5071543919,A5026340579,1
A5071543919,A5027290274,1
A5071543919,A5067607444,1
A5071543919,A5070324389,1
A5071543919,A5015961088,1
A5071543919,A5049516895,1
A5068605413,LOCAL_A000551,1
A5033150655,A5060760122,1
A5033150655,A5000286137,1
A5033150655,A5022950828,1
A5060760122,A5000286137,1
A5060760122,A5022950828,1
A5000286137,A5022950828,1
A5000286137,A5087806761,1
A5000286137,A5071788034,1
A5000286137,A5110579458,1
A5000286137,A5013902945,1
A5001675506,A5086626112,1
A5001675506,A5051054748,2
A5001675506,A5101975004,5
A5001675506,A5112177412,1
A5001675506,A5051963851,2
A5001675506,A5085568555,1
A5001675506,A5058447725,1
A5001675506,A5009699300,1
A5001675506,A5011264671,1
A5001675506,A5053533713,2
A5001675506,A5010116708,1
A5001675506,LOCAL_A000457,1
A5001675506,A5111186868,1
A5001675506,A5101610795,1
A5001675506,A5018757905,1
A5086626112,A5051054748,1
A5086626112,A5101975004,1
A5051054748,A5101975004,2
A5051054748,A5112177412,1
A5051054748,A5051963851,1
A5101975004,A5112177412,1
A5101975004,A5051963851,2
A5101975004,A5085568555,1
A5101975004,A5058447725,1
A5101975004,A5009699300,1
A5101975004,A5011264671,1
A5101975004,A5053533713,2
A5101975004,A5010116708,1
A5101975004,LOCAL_A000457,1
A5101975004,A5111186868,1
A5101975004,A5101610795,1
A5101975004,A5018757905,1
A5006420582,A5047512380,1
A5006420582,A5027082692,1
A5006420582,A5068665609,1
A5006420582,A5083924160,1
A5047512380,A5110361679,1
A5047512380,LOCAL_A000102,1
A5047512380,A5072521375,1
A5047512380,A5112990496,1
A5047512380,A5013417975,1
A5102747977,A5028849339,1
A5102747977,A5100403280,1
A5102747977,A5001031417,1
A5102747977,A5054990885,1
A5102747977,A5111144764,1
A5028849339,A5100403280,1
A5028849339,A5001031417,1
A5100403280,A5001031417,1
A5039887490,A5035774373,1
A5039887490,A5087870646,1
A5039887490,A5111567379,1
A5035774373,A5087870646,1
A5035774373,A5111567379,1
A5087870646,A5111567379,1
A5046526189,A5085524233,1
A5046526189,A5009736760,1
A5046526189,A5083362726,1
A5085524233,A5009736760,1
A5085524233,A5083362726,1
A5009736760,A5083362726,1
A5013901116,A5021889240,1
A5013901116,A5065438450,1
A5021889240,A5065438450,1
A5021889240,LOCAL_A000584,1
A5021889240,A5032092538,1
A5021889240,A5042835508,1
A5021889240,A5077488637,1
LOCAL_A000584,A5032092538,1
LOCAL_A000584,A5042835508,1
LOCAL_A000584,A5077488637,1
A5032092538,A5042835508,1
A5032092538,A5077488637,1
A5042835508,A5077488637,1
A5012907646,A5090616142,1
A5101626772,A5090593514,2
A5012021096,A5068309504,3
A5012021096,A5109419815,1
A5012021096,A5113137129,2
A5012021096,A5053655626,2
A5012021096,A5083899294,2
A5012021096,A5018227404,2
A5012021096,A5029226423,1
A5012021096,A5091071937,2
A5012021096,LOCAL_A000402,1
A5012021096,A5035970169,1
A5068309504,A5109419815,1
A5068309504,A5113137129,2
A5068309504,A5053655626,2
A5068309504,A5083899294,2
A5068309504,A5018227404,2
A5068309504,A5029226423,1
A5068309504,A5091071937,2
A5068309504,LOCAL_A000402,1
A5068309504,A5035970169,1
LOCAL_A000672,A5107881229,1
LOCAL_A000672,A5015069505,1
A5107881229,A5015069505,1
A5107881229,A5012575818,1
A5107881229,A5041295651,1
A5107881229,A5101402518,1
A5015069505,A5103009774,1
A5015069505,A5093472703,1
A5015069505,A5113069115,1
A5084344101,A5021197768,3
A5084344101,A5025451580,2
A5084344101,A5084718407,1
A5084344101,A5024816582,1
A5084344101,A5030291168,1
A5084344101,A5022877453,1
A5084344101,A5038617538,1
A5084344101,A5033082045,1
A5084344101,A5077602107,1
A5084344101,A5101942828,1
A5084344101,A5109666639,1
A5084344101,A5019746336,4
A5084344101,A5111151930,1
A5084344101,A5010770404,2
A5084344101,A5049884996,2
A5084344101,A5004083201,2
A5084344101,A5069928094,1
A5084344101,A5004618448,2
A5084344101,A5056827171,1
A5084344101,A5110319120,1
A5084344101,A5069783085,1
A5084344101,A5107520148,1
A5084344101,LOCAL_A000615,1
A5084344101,A5070418811,1
A5084344101,A5111820289,1
A5084344101,A5066757856,1
A5084344101,A5106172262,1
A5084344101,A5106708348,1
A5084344101,A5009209108,2
A5084344101,A5098732947,1
A5084344101,LOCAL_A000727,1
A5084344101,A5029362407,1
A5084344101,A5081343112,1
A5084344101,A5114625656,1
A5084344101,A5050246251,1
A5084344101,A5029517462,1
A5084344101,A5124906951,1
A5084344101,A5124934837,1
A5084344101,A5121793322,1
A5084344101,A5101725627,1
A5084344101,A5060172696,1
A5021197768,A5025451580,2
A5021197768,A5084718407,1
A5021197768,A5024816582,1
A5021197768,A5030291168,1
A5021197768,A5022877453,1
A5021197768,A5038617538,1
A5021197768,A5033082045,1
A5021197768,A5077602107,1
A5021197768,A5101942828,1
A5021197768,A5069783085,1
A5021197768,A5107520148,1
A5021197768,A5019746336,1
A5025451580,A5084718407,1
A5025451580,A5024816582,1
A5025451580,A5030291168,1
A5025451580,A5022877453,1
A5025451580,A5038617538,1
A5025451580,A5033082045,1
A5025451580,A5077602107,1
A5025451580,A5101942828,1
A5084718407,A5024816582,1
A5084718407,A5030291168,1
A5024816582,A5030291168,1
A5042254735,LOCAL_A000670,1
A5042254735,A5092349333,4
A5042254735,A5047516371,1
A5042254735,A5101412722,1
A5042254735,A5120691164,5
A5042254735,A5120715242,5
A5042254735,A5120691163,1
A5042254735,A5000461756,1
A5042254735,A5126618891,4
A5042254735,A5101464450,4
A5042254735,A5086706877,4
A5112177412,A5051963851,1
A5051963851,A5085568555,1
A5051963851,A5058447725,1
A5016189943,A5011868594,1
A5016189943,A5009130748,1
A5016189943,A5022413759,1
A5011868594,A5009130748,1
A5011868594,A5022413759,1
A5009130748,A5022413759,1
A5059732519,A5036239936,1
A5059732519,A5024051545,1
A5059732519,A5077352345,1
A5059732519,LOCAL_A000575,1
A5059732519,A5027651245,1
A5036239936,A5024051545,1
A5036239936,A5077352345,1
A5036239936,LOCAL_A000575,1
A5036239936,A5027651245,1
A5024051545,A5077352345,1
A5024051545,LOCAL_A000575,1
A5024051545,A5027651245,1
A5077352345,LOCAL_A000575,1
A5077352345,A5027651245,1
LOCAL_A000575,A5027651245,1
A5044266379,A5101344332,1
A5012852285,A5085634489,1
A5012852285,A5034547214,1
A5012852285,A5018775716,1
A5085634489,A5034547214,1
A5085634489,A5018775716,1
A5085634489,A5106344374,1
A5085634489,A5110810020,1
A5085634489,A5043189560,1
A5085634489,A5031161877,1
A5034547214,A5018775716,1
LOCAL_A000379,A5014397493,1
LOCAL_A000379,A5042145631,1
LOCAL_A000379,A5074035628,1
LOCAL_A000379,A5070354745,1
LOCAL_A000379,A5010228370,1
A5014397493,A5042145631,1
A5014397493,A5074035628,1
A5014397493,A5070354745,3
A5014397493,A5010228370,1
A5014397493,A5117346098,1
A5014397493,A5046152034,1
A5014397493,LOCAL_A000438,1
A5014397493,LOCAL_A000439,1
A5014397493,A5113359591,1
A5014397493,A5066909635,1
A5042145631,A5074035628,1
A5042145631,A5070354745,1
A5042145631,A5010228370,1
A5074035628,A5070354745,1
A5074035628,A5010228370,1
A5070354745,A5010228370,1
A5070354745,A5117346098,1
A5070354745,A5046152034,1
A5070354745,LOCAL_A000438,1
A5070354745,LOCAL_A000439,1
A5070354745,A5113359591,1
A5070354745,A5066909635,1
A5085568555,A5058447725,1
A5114222021,A5086905703,2
A5114222021,A5064878852,3
A5114222021,A5037497064,2
A5114222021,A5064008395,1
A5114222021,A5111093469,1
A5114222021,A5102744968,1
A5114222021,A5026219446,1
A5114222021,A5008074955,1
A5086905703,A5064878852,2
A5086905703,A5037497064,2
A5064878852,A5037497064,2
A5064878852,A5104119779,1
A5064878852,A5026693488,1
A5064878852,A5064008395,1
A5064878852,A5111093469,1
A5064878852,A5102744968,1
A5064878852,A5026219446,1
A5076385003,A5027018014,1
A5076385003,A5000548221,1
A5009757136,LOCAL_A000380,1
A5009757136,A5052029634,2
LOCAL_A000380,A5052029634,1
A5027082692,A5068665609,1
A5027082692,A5083924160,1
A5068665609,A5083924160,1
A5104115221,A5070708078,2
A5104115221,A5003620404,2
A5104115221,A5002099463,2
A5104115221,A5091922471,2
A5104115221,A5003822713,2
A5104115221,A5068483265,2
A5104115221,A5112323416,2
A5070708078,A5003620404,2
A5070708078,A5002099463,2
A5070708078,A5091922471,2
A5070708078,A5003822713,2
A5070708078,A5068483265,2
A5070708078,A5112323416,2
A5003620404,A5002099463,2
A5003620404,A5091922471,2
A5003620404,A5003822713,2
A5003620404,A5068483265,2
A5003620404,A5112323416,2
A5002099463,A5091922471,2
A5002099463,A5003822713,2
A5002099463,A5068483265,2
A5002099463,A5112323416,2
A5091922471,A5003822713,2
A5091922471,A5068483265,2
A5091922471,A5112323416,2
A5003822713,A5068483265,2
A5003822713,A5112323416,2
A5068483265,A5112323416,2
A5085301677,A5102966597,1
A5104115904,A5069639294,1
A5103253581,A5117424208,1
A5103253581,A5101788557,1
A5110780252,LOCAL_A000381,1
A5110780252,LOCAL_A000382,1
A5110780252,A5080743502,1
LOCAL_A000381,LOCAL_A000382,1
LOCAL_A000381,A5080743502,1
LOCAL_A000382,A5080743502,1
A5101410064,A5063639499,1
A5101410064,A5102513442,1
A5101410064,A5091955267,1
A5101410064,A5049779869,1
A5101410064,A5047902084,1
A5063639499,A5102513442,1
A5063639499,A5091955267,1
A5063639499,A5049779869,1
A5063639499,A5047902084,1
A5102513442,A5091955267,1
A5102513442,A5049779869,1
A5102513442,A5047902084,1
A5091955267,A5049779869,1
A5091955267,A5047902084,1
A5049779869,A5047902084,1
A5073592697,A5041470006,2
A5073592697,A5110454044,1
A5073592697,A5101572022,1
A5073592697,A5021368295,3
A5073592697,A5090960288,1
A5073592697,A5059773332,2
A5073592697,A5104001656,2
A5073592697,A5011087520,1
A5073592697,A5016410629,1
A5073592697,A5072701601,2
A5073592697,A5064393318,1
A5073592697,A5044657350,1
A5073592697,A5113012247,1
A5073592697,A5072567250,1
A5073592697,A5110069127,1
A5073592697,A5063236562,1
A5073592697,A5038369716,1
A5073592697,A5054095804,1
A5073592697,A5024748232,1
A5073592697,A5101732045,1
A5041470006,A5110454044,1
A5041470006,A5101572022,1
A5041470006,A5021368295,1
A5041470006,A5090960288,1
A5041470006,A5054095804,1
A5041470006,A5024748232,1
A5041470006,A5101732045,1
A5110454044,A5101572022,1
A5110454044,A5021368295,1
A5110454044,A5090960288,2
A5110454044,A5107918911,1
A5110454044,A5033684516,1
A5110454044,A5102021727,1
A5110454044,A5102449057,1
A5110454044,A5056919969,1
A5101572022,A5021368295,1
A5101572022,A5090960288,1
A5021368295,A5090960288,1
A5021368295,A5059773332,2
A5021368295,A5104001656,2
A5021368295,A5011087520,1
A5021368295,A5113012247,1
A5021368295,A5072567250,1
A5090960288,A5107918911,1
A5090960288,A5033684516,1
A5090960288,A5102021727,1
A5090960288,A5102449057,1
A5090960288,A5056919969,1
A5051704996,A5104753098,1
A5051704996,A5009865975,1
A5051704996,A5014247682,1
A5051704996,A5083743252,1
A5051704996,A5000164844,1
A5051704996,A5086241692,1
A5051704996,A5088838623,1
A5051704996,A5101884633,1
A5051704996,A5002953807,1
A5051704996,A5011418488,1
A5051704996,A5022270322,1
A5051704996,A5009714575,1
A5051704996,A5025657852,1
A5051704996,A5100681381,1
A5051704996,A5035021719,1
A5051704996,A5111349661,1
A5051704996,A5027527648,1
A5051704996,A5113714554,1
A5051704996,A5016981467,1
A5051704996,A5086419990,1
A5051704996,A5113211574,1
A5051704996,A5036850374,1
A5051704996,A5084845414,1
A5051704996,A5107276587,1
A5051704996,A5053530979,1
A5051704996,A5010001093,1
A5051704996,A5068659658,1
A5104753098,A5009865975,1
A5104753098,A5014247682,1
A5104753098,A5083743252,1
A5104753098,A5000164844,1
A5104753098,A5086241692,1
A5104753098,A5088838623,1
A5104753098,A5101884633,1
A5104753098,A5002953807,1
A5104753098,A5011418488,1
A5104753098,A5022270322,1
A5104753098,A5009714575,1
A5104753098,A5025657852,1
A5104753098,A5100681381,1
A5104753098,A5035021719,1
A5104753098,A5111349661,1
A5104753098,A5027527648,1
A5104753098,A5113714554,1
A5104753098,A5016981467,1
A5104753098,A5086419990,1
A5104753098,A5113211574,1
A5104753098,A5036850374,1
A5104753098,A5084845414,1
A5104753098,A5107276587,1
A5104753098,A5053530979,1
A5104753098,A5010001093,1
A5104753098,A5068659658,1
A5009865975,A5014247682,1
A5009865975,A5083743252,1
A5009865975,A5000164844,1
A5009865975,A5086241692,1
A5009865975,A5088838623,1
A5009865975,A5101884633,1
A5009865975,A5002953807,1
A5009865975,A5011418488,1
A5009865975,A5022270322,1
A5009865975,A5009714575,1
A5009865975,A5025657852,1
A5009865975,A5100681381,1
A5009865975,A5035021719,1
A5009865975,A5111349661,1
A5009865975,A5027527648,1
A5009865975,A5113714554,1
A5009865975,A5016981467,1
A5009865975,A5086419990,1
A5009865975,A5113211574,1
A5009865975,A5036850374,1
A5009865975,A5084845414,1
A5009865975,A5107276587,1
A5009865975,A5053530979,1
A5009865975,A5010001093,1
A5009865975,A5068659658,1
A5014247682,A5083743252,1
A5014247682,A5000164844,1
A5014247682,A5086241692,1
A5014247682,A5088838623,1
A5014247682,A5101884633,1
A5014247682,A5002953807,1
A5014247682,A5011418488,1
A5014247682,A5022270322,1
A5014247682,A5009714575,1
A5014247682,A5025657852,1
A5014247682,A5100681381,1
A5014247682,A5035021719,1
A5014247682,A5111349661,1
A5014247682,A5027527648,1
A5014247682,A5113714554,1
A5014247682,A5016981467,1
A5014247682,A5086419990,1
A5014247682,A5113211574,1
A5014247682,A5036850374,1
A5014247682,A5084845414,1
A5014247682,A5107276587,1
A5014247682,A5053530979,1
A5014247682,A5010001093,1
A5014247682,A5068659658,1
A5083743252,A5000164844,1
A5083743252,A5086241692,1
A5083743252,A5088838623,1
A5083743252,A5101884633,1
A5083743252,A5002953807,1
A5083743252,A5011418488,1
A5083743252,A5022270322,1
A5083743252,A5009714575,1
A5083743252,A5025657852,1
A5083743252,A5100681381,1
A5083743252,A5035021719,1
A5083743252,A5111349661,1
A5083743252,A5027527648,1
A5083743252,A5113714554,1
A5083743252,A5016981467,1
A5083743252,A5086419990,1
A5083743252,A5113211574,1
A5083743252,A5036850374,1
A5083743252,A5084845414,1
A5083743252,A5107276587,1
A5083743252,A5053530979,1
A5083743252,A5010001093,1
A5083743252,A5068659658,1
A5000164844,A5086241692,1
A5000164844,A5088838623,1
A5000164844,A5101884633,1
A5000164844,A5002953807,1
A5000164844,A5011418488,1
A5000164844,A5022270322,1
A5000164844,A5009714575,1
A5000164844,A5025657852,1
A5000164844,A5100681381,1
A5000164844,A5035021719,1
A5000164844,A5111349661,1
A5000164844,A5027527648,1
A5000164844,A5113714554,1
A5000164844,A5016981467,1
A5000164844,A5086419990,1
A5000164844,A5113211574,1
A5000164844,A5036850374,1
A5000164844,A5084845414,1
A5000164844,A5107276587,1
A5000164844,A5053530979,1
A5000164844,A5010001093,1
A5000164844,A5068659658,1
A5086241692,A5088838623,1
A5086241692,A5101884633,1
A5086241692,A5002953807,1
A5086241692,A5011418488,1
A5086241692,A5022270322,1
A5086241692,A5009714575,1
A5086241692,A5025657852,1
A5086241692,A5100681381,1
A5086241692,A5035021719,1
A5086241692,A5111349661,1
A5086241692,A5027527648,1
A5086241692,A5113714554,1
A5086241692,A5016981467,1
A5086241692,A5086419990,1
A5086241692,A5113211574,1
A5086241692,A5036850374,1
A5086241692,A5084845414,1
A5086241692,A5107276587,1
A5086241692,A5053530979,1
A5086241692,A5010001093,1
A5086241692,A5068659658,1
A5088838623,A5101884633,1
A5088838623,A5002953807,1
A5088838623,A5011418488,1
A5088838623,A5022270322,1
A5088838623,A5009714575,1
A5088838623,A5025657852,1
A5088838623,A5100681381,1
A5088838623,A5035021719,1
A5088838623,A5111349661,1
A5088838623,A5027527648,1
A5088838623,A5113714554,1
A5088838623,A5016981467,1
A5088838623,A5086419990,1
A5088838623,A5113211574,1
A5088838623,A5036850374,1
A5088838623,A5084845414,1
A5088838623,A5107276587,1
A5088838623,A5053530979,1
A5088838623,A5010001093,1
A5088838623,A5068659658,1
A5101884633,A5002953807,1
A5101884633,A5011418488,1
A5101884633,A5022270322,1
A5101884633,A5009714575,1
A5101884633,A5025657852,1
A5101884633,A5100681381,1
A5101884633,A5035021719,1
A5101884633,A5111349661,1
A5101884633,A5027527648,1
A5101884633,A5113714554,1
A5101884633,A5016981467,1
A5101884633,A5086419990,1
A5101884633,A5113211574,1
A5101884633,A5036850374,1
A5101884633,A5084845414,1
A5101884633,A5107276587,1
A5101884633,A5053530979,1
A5101884633,A5010001093,1
A5101884633,A5068659658,1
A5002953807,A5011418488,1
A5002953807,A5022270322,1
A5002953807,A5009714575,1
A5002953807,A5025657852,1
A5002953807,A5100681381,1
A5002953807,A5035021719,1
A5002953807,A5111349661,1
A5002953807,A5027527648,1
A5002953807,A5113714554,1
A5002953807,A5016981467,1
A5002953807,A5086419990,1
A5002953807,A5113211574,1
A5002953807,A5036850374,1
A5002953807,A5084845414,1
A5002953807,A5107276587,1
A5002953807,A5053530979,1
A5002953807,A5010001093,1
A5002953807,A5068659658,1
A5011418488,A5022270322,1
A5011418488,A5009714575,1
A5011418488,A5025657852,1
A5011418488,A5100681381,1
A5011418488,A5035021719,1
A5011418488,A5111349661,1
A5011418488,A5027527648,1
A5011418488,A5113714554,1
A5011418488,A5016981467,1
A5011418488,A5086419990,1
A5011418488,A5113211574,1
A5011418488,A5036850374,1
A5011418488,A5084845414,1
A5011418488,A5107276587,1
A5011418488,A5053530979,1
A5011418488,A5010001093,1
A5011418488,A5068659658,1
A5022270322,A5009714575,1
A5022270322,A5025657852,1
A5022270322,A5100681381,1
A5022270322,A5035021719,1
A5022270322,A5111349661,1
A5022270322,A5027527648,1
A5022270322,A5113714554,1
A5022270322,A5016981467,1
A5022270322,A5086419990,1
A5022270322,A5113211574,1
A5022270322,A5036850374,1
A5022270322,A5084845414,1
A5022270322,A5107276587,1
A5022270322,A5053530979,1
A5022270322,A5010001093,1
A5022270322,A5068659658,1
A5009714575,A5025657852,1
A5009714575,A5100681381,1
A5009714575,A5035021719,1
A5009714575,A5111349661,1
A5009714575,A5027527648,1
A5009714575,A5113714554,1
A5009714575,A5016981467,1
A5009714575,A5086419990,1
A5009714575,A5113211574,1
A5009714575,A5036850374,1
A5009714575,A5084845414,1
A5009714575,A5107276587,1
A5009714575,A5053530979,1
A5009714575,A5010001093,1
A5009714575,A5068659658,1
A5025657852,A5100681381,1
A5025657852,A5035021719,1
A5025657852,A5111349661,1
A5025657852,A5027527648,1
A5025657852,A5113714554,1
A5025657852,A5016981467,1
A5025657852,A5086419990,1
A5025657852,A5113211574,1
A5025657852,A5036850374,1
A5025657852,A5084845414,1
A5025657852,A5107276587,1
A5025657852,A5053530979,1
A5025657852,A5010001093,1
A5025657852,A5068659658,1
A5100681381,A5035021719,1
A5100681381,A5111349661,1
A5100681381,A5027527648,1
A5100681381,A5113714554,1
A5100681381,A5016981467,1
A5100681381,A5086419990,1
A5100681381,A5113211574,1
A5100681381,A5036850374,1
A5100681381,A5084845414,1
A5100681381,A5107276587,1
A5100681381,A5053530979,1
A5100681381,A5010001093,1
A5100681381,A5068659658,1
A5035021719,A5111349661,1
A5035021719,A5027527648,1
A5035021719,A5113714554,1
A5035021719,A5016981467,1
A5035021719,A5086419990,1
A5035021719,A5113211574,1
A5035021719,A5036850374,1
A5035021719,A5084845414,1
A5035021719,A5107276587,1
A5035021719,A5053530979,1
A5035021719,A5010001093,1
A5035021719,A5068659658,1
A5111349661,A5027527648,1
A5111349661,A5113714554,1
A5111349661,A5016981467,1
A5111349661,A5086419990,1
A5111349661,A5113211574,1
A5111349661,A5036850374,1
A5111349661,A5084845414,1
A5111349661,A5107276587,1
A5111349661,A5053530979,1
A5111349661,A5010001093,1
A5111349661,A5068659658,1
A5027527648,A5113714554,1
A5027527648,A5016981467,1
A5027527648,A5086419990,1
A5027527648,A5113211574,1
A5027527648,A5036850374,1
A5027527648,A5084845414,1
A5027527648,A5107276587,1
A5027527648,A5053530979,1
A5027527648,A5010001093,1
A5027527648,A5068659658,1
A5113714554,A5016981467,1
A5113714554,A5086419990,1
A5113714554,A5113211574,1
A5113714554,A5036850374,1
A5113714554,A5084845414,1
A5113714554,A5107276587,1
A5113714554,A5053530979,1
A5113714554,A5010001093,1
A5113714554,A5068659658,1
A5016981467,A5086419990,1
